id,nome,cognome,nome_cognomeP1,nome_cognomeP2,id_conto_P1,id_conto_P2,tel,email,indirizzo,quote,professione,id_societa1,id_societa2,nome_societa,paese,citta,id_credito_banca,tipo_tessera,data_apertura,data_transazione,importo
898,Hewett,Algie,Hewett Algie,Anne-marie Godmar,3558302257130807,5289117672675199,(356) 3491056,gcruikshank2p@skyrock.com,3961 Bluejay Parkway,25.5,Physical Therapy Assistant,09836,65171,Dynazzy,RU,Pivovarikha,4508285808985473,visa-electron,20/01/1994,06/03/2016,"€22172,34"
899,Hestia,Strangeways,Hestia Strangeways,Rosaleen Climar,3559959577874502,3570191595005308,(389) 5136928,nmogg2q@smh.com.au,6 Springview Pass,19.8,Compensation Analyst,41530,19206,Jabberbean,UA,Kherson,201444407482931,diners-club-enroute,03/02/1992,12/12/2021,"€51571,27"
900,Grannie,Dollard,Grannie Dollard,Granny Basini-Gazzi,3546580672616709,5602211431846165,(310) 9051125,sbarrable2r@t.co,8439 Mariners Cove Center,27.0,Senior Developer,12081,81614,Quinu,US,Van Nuys,30502104628127,diners-club-carte-blanche,09/07/1996,12/02/2028,"€5725,82"
901,Francesca,Eccersley,Francesca Eccersley,Noland Kirke,3541049000233640,5108758754013210,(887) 3303073,eparysiak0@ask.com,492 Nevada Crossing,27.7,Financial Analyst,38057,98551,Trilia,PH,Binlod,633390044806165043,switch,13/07/1993,26/03/2041,"€36463,74"
902,Broddie,Hargitt,Broddie Hargitt,Sampson Sedgeworth,3575642265392389,4905442575522952228,(908) 5956468,dbuckam1@ft.com,92 Packers Hill,43.3,Assistant Professor,86399,40435,Kazio,CN,Yuyue,3585904253499388,jcb,04/12/1996,24/03/2043,"€77651,33"
903,Kendra,Heath,Kendra Heath,Davida Ezzell,5602249962415463,3528838766971576,(602) 2787847,emelley2@gmpg.org,14 Ronald Regan Way,35.4,Assistant Professor,60206,71320,Omba,CN,Wa’erma,3554893861728287,jcb,26/03/1991,28/02/2038,"€11955,21"
904,Kamila,Langthorne,Kamila Langthorne,Norah Whisby,3578958554652193,3536992481769771,(288) 8849780,ibramhall3@washingtonpost.com,893 Paget Court,47.4,Media Manager IV,46765,95026,Zoomcast,FR,Paris 12,6304115223795994,laser,03/08/1990,09/10/2023,"€88144,39"
905,Bevin,McMurthy,Bevin McMurthy,Mollie Yurkiewicz,374622177062451,30280046999456,(849) 6490664,jcrigin4@google.nl,6922 Fisk Trail,1.1,Senior Financial Analyst,44544,42724,Youbridge,BR,Esteio,5332574418178028,mastercard,26/09/1991,25/12/2010,"€9518,71"
906,Anne-marie,Compson,Anne-marie Compson,Collete Chidlow,5344419652362902,5286293106374049,(776) 6109255,trossetti5@icq.com,73 Fieldstone Road,14.4,Executive Secretary,22266,77313,Vidoo,RU,Synya,3548418627756817,jcb,10/08/1994,04/08/2004,"€10261,31"
907,Kamila,Langthorne,Kamila Langthorne,Allistir Conerding,3578958554652193,3572603229427003,(103) 6274557,fphittiplace6@yolasite.com,97 Russell Lane,31.3,Senior Editor,46765,03510,Zoomcast,RU,Kantyshevo,5602257474300644,bankcard,30/09/1996,23/01/2036,"€95723,03"
908,Crichton,McNuff,Crichton McNuff,Cristionna Anthoine,3563766744367771,3561072398575864,(704) 2494508,sgeach7@unesco.org,5790 Warrior Street,14.9,Internal Auditor,96019,66807,Oloo,AF,Pachīr wa Āgām,201506584542123,diners-club-enroute,22/07/1990,22/12/2011,"€24988,02"
909,Norah,Whisby,Norah Whisby,Orella Bartusek,3536992481769771,3586191431174955,(450) 2390439,bwillshire8@php.net,50357 Kropf Point,48.0,Analog Circuit Design manager,95026,53168,Linkbridge,PH,Pangapisan,6331108004018543,switch,22/06/1995,28/04/2035,"€73300,30"
910,Nisse,Jubert,Nisse Jubert,Hedwiga Kalker,3549040095269526,5375019252840026,(594) 7091291,gfolkard9@netscape.com,1 Melrose Trail,3.5,Senior Editor,10179,92657,Brightdog,EC,Latacunga,5602257017351245,bankcard,08/05/1990,12/07/2002,"€24153,16"
911,Veronika,Bleas,Veronika Bleas,Elva Parell,4903554791940972,201482570763018,(365) 1189437,bhaguea@booking.com,02686 Bluestem Crossing,45.5,Statistician II,61203,43904,Pixonyx,SM,Fiorentino,3532094146275684,jcb,29/03/1997,29/10/2018,"€77509,36"
912,Elyssa,Lutman,Elyssa Lutman,Emma MacFaell,30511926782004,5567522209397162,(249) 6897993,fricartb@apache.org,3120 Rowland Hill,30.8,Accounting Assistant I,30794,00071,Leenti,ID,Tamanan,5893715669375695831,maestro,22/04/1997,17/07/2022,"€37127,87"
913,Rodie,Benedtti,Rodie Benedtti,Davida Ezzell,30379756340081,3528838766971576,(474) 8136354,sbutlinc@ebay.co.uk,1 Daystar Park,39.4,Help Desk Technician,60276,71320,Devbug,PT,Redinha,3569822121597391,jcb,18/02/1990,09/09/2027,"€49716,85"
914,Cyndi,Mullaly,Cyndi Mullaly,Sampson Sedgeworth,5020119004980186384,4905442575522952228,(346) 8057470,tdunkinsond@vkontakte.ru,25261 Claremont Parkway,35.7,Accounting Assistant III,68792,40435,Riffpedia,CN,Yonghe,560224374952005876,china-unionpay,17/03/1992,10/09/2033,"€54584,16"
915,Karola,Pockett,Karola Pockett,Malissa Kinnane,6388052073257362,5602238581827729,(378) 4834732,wtyree@weebly.com,5707 Blaine Court,1.7,Quality Control Specialist,42741,87536,Fliptune,NG,Ilesa,3536843173696139,jcb,03/12/1998,29/08/2039,"€97065,01"
916,Leeanne,Quodling,Leeanne Quodling,Phoebe Foxworthy,6333265919487433,670621565849314068,(837) 7985539,cfrancaisf@t.co,9451 Golden Leaf Point,45.0,Structural Analysis Engineer,70631,51886,Realblab,PL,Paradyż,3551248721663625,jcb,04/07/1992,13/11/2023,"€71512,46"
917,Elvin,Shirlaw,Elvin Shirlaw,Liuka Lawry,30488436949227,6706432678276675,(637) 8695361,egarratg@blogspot.com,203 Sheridan Crossing,28.5,Community Outreach Specialist,53691,45252,Meeveo,MV,Kudahuvadhoo,5610373626852032392,china-unionpay,01/09/1997,19/04/2028,"€69556,51"
918,Rhett,Czapla,Rhett Czapla,Maurene Guittet,4405246883982037,5893047321161492218,(599) 3688154,sringh@umn.edu,930 Forest Run Avenue,9.9,Structural Engineer,23361,38386,Feednation,PL,Karpacz,201630464721407,diners-club-enroute,30/08/1991,06/11/2004,"€64250,93"
919,Brendon,Burnsell,Brendon Burnsell,Karleen Harnor,3571206016149797,3569085936387347,(905) 6182909,jbentjei@friendfeed.com,63576 Gale Parkway,2.9,Occupational Therapist,02895,10598,Browsecat,PK,Chaman,4844917622955315,visa-electron,01/09/1990,08/02/2021,"€3055,21"
920,Janette,Amiranda,Janette Amiranda,Caria Buret,374288989076012,30088029147260,(811) 8130494,rbatkinj@globo.com,9 Mallory Crossing,40.0,Safety Technician II,17372,76313,Dynabox,MY,Kota Kinabalu,3569235427720304,jcb,29/10/1998,10/11/2046,"€63920,42"
921,Crichton,McNuff,Crichton McNuff,Nadeen Axel,3563766744367771,201802225332788,(257) 3773080,lpreciousk@nifty.com,8246 Sachtjen Plaza,32.2,Administrative Officer,96019,68082,Oloo,JP,Ōkawara,5240828814285402,mastercard,20/07/1990,21/10/2017,"€67113,38"
922,Mollie,Yurkiewicz,Mollie Yurkiewicz,Alicia Merrisson,30280046999456,676241791527290167,(260) 8713717,ikeatleyl@telegraph.co.uk,770 Norway Maple Drive,27.7,Technical Writer,42724,02166,Centidel,ID,Sukamaju,5100141063076731,mastercard,05/01/1993,23/10/2031,"€34172,58"
923,Karleen,Harnor,Karleen Harnor,Crichton McNuff,3569085936387347,3563766744367771,(901) 8394353,nsitchm@cornell.edu,7342 Buell Hill,23.3,Safety Technician III,10598,96019,Bluejam,US,Memphis,3554095666817824,jcb,09/09/1992,13/10/2029,"€97624,02"
924,Celestina,Danzig,Celestina Danzig,Cyndi Mullaly,4784432699707658,5020119004980186384,(229) 3507763,ebranchflowern@jigsy.com,92 Pine View Alley,37.9,Civil Engineer,81712,68792,Trilith,CN,Laiwu,3556831706023587,jcb,20/01/1992,20/04/2035,"€4230,25"
925,Rosanne,Rozenzweig,Rosanne Rozenzweig,Bianca Worrell,337941872393839,3580807338169113,(429) 5002939,ggarkeno@plala.or.jp,56701 Menomonie Crossing,12.8,Research Associate,29730,67184,Meembee,CN,Jiaocun,5602225702252747,bankcard,11/07/1994,20/05/2012,"€91049,00"
926,Kamila,Langthorne,Kamila Langthorne,Vincent Suggey,3578958554652193,3537024531555452,(403) 6966308,orichtp@nasa.gov,9718 Lakewood Gardens Parkway,40.1,Accountant II,46765,97282,Zoomcast,CN,Rongxiang,3562508636828762,jcb,19/10/1992,08/06/2012,"€19735,50"
927,Maureen,Fairburn,Maureen Fairburn,Amara Cornfield,3569913950714270,3556726594213300,(235) 2240145,krosq@sciencedirect.com,38819 Mallard Alley,28.1,Accounting Assistant II,28532,01684,Buzzster,MU,Quatre Bornes,201596828025720,diners-club-enroute,28/02/1992,15/07/2017,"€6050,09"
928,Sabrina,Feast,Sabrina Feast,Meredeth Roache,67064389046692827,3584393498612602,(478) 4311382,hmacnockaterr@walmart.com,7533 Arkansas Park,11.1,Software Consultant,00634,05412,Muxo,SE,Saltsjö-Boo,3535928873314512,jcb,30/12/1995,09/10/2037,"€57245,19"
929,Rhodia,Wyles,Rhodia Wyles,Kendra Heath,372301403857057,5602249962415463,(447) 1838265,dlacknors@wix.com,51 Nova Center,40.2,GIS Technical Architect,24188,60206,Camimbo,AL,Maliq,3535522482922102,jcb,25/12/1992,27/09/2041,"€72097,60"
930,Elyssa,Lutman,Elyssa Lutman,Remus Handrock,30511926782004,6385522131873015,(161) 7752940,olormant@photobucket.com,451 Service Way,8.9,Nurse,30794,18715,Leenti,CZ,Kájov,374288656331385,americanexpress,21/05/1994,09/02/2001,"€60717,74"
931,Malissa,Kinnane,Malissa Kinnane,Elvin Shirlaw,5602238581827729,30488436949227,(368) 3478932,madranu@devhub.com,9638 Graedel Lane,16.9,Mechanical Systems Engineer,87536,53691,Voomm,CZ,Velké Svatoňovice,4498060931286,visa,13/05/1992,11/10/2018,"€41978,16"
932,Nisse,Jubert,Nisse Jubert,Liuka Lawry,3549040095269526,6706432678276675,(235) 4675930,shumbatchv@quantcast.com,18 David Terrace,26.9,Analog Circuit Design manager,10179,45252,Brightdog,DO,Gaspar Hernández,3574196936146451,jcb,09/01/1994,12/08/2042,"€12555,62"
933,Brendon,Burnsell,Brendon Burnsell,Elva Parell,3571206016149797,201482570763018,(484) 4890084,kscyonew@devhub.com,6 Esch Parkway,21.1,Recruiting Manager,02895,43904,Browsecat,CN,Kaoshan,3551910656909790,jcb,24/12/1996,29/06/2002,"€97248,85"
934,Orella,Bartusek,Orella Bartusek,Vincent Suggey,3586191431174955,3537024531555452,(708) 6958836,mkerfordx@taobao.com,1403 Ronald Regan Crossing,29.4,Quality Engineer,53168,97282,Pixope,DO,Salcedo,201941390395541,diners-club-enroute,07/09/1992,11/06/2049,"€23028,28"
935,Taryn,Pleager,Taryn Pleager,Leeanne Quodling,3587821053201723,6333265919487433,(191) 7424139,gpybusy@blogger.com,72336 Mcguire Alley,16.0,Financial Advisor,67896,70631,Skynoodle,CN,Taoyuan,5007662071827322,mastercard,03/01/1992,20/10/2010,"€727,94"
936,Anne-marie,MacRedmond,Anne-marie MacRedmond,Baldwin Batchelor,6333734289426696713,4017952753196737,(309) 8134562,manningz@opensource.org,92538 Northridge Drive,4.3,Assistant Manager,30186,40268,Wikido,ID,Rancapeundey,201761930302884,diners-club-enroute,02/07/1990,10/06/2036,"€3100,14"
937,Drusilla,Le Jean,Drusilla Le Jean,Emma MacFaell,4041370273542,5567522209397162,(790) 2978271,ahutsby10@barnesandnoble.com,2 Harbort Circle,39.2,Structural Engineer,02053,00071,Jetpulse,PH,Hernani,3586443843338169,jcb,03/12/1996,05/11/2028,"€65079,03"
938,Veronika,Bleas,Veronika Bleas,Nadeen Axel,4903554791940972,201802225332788,(354) 3970266,hrawle11@baidu.com,8 Meadow Ridge Court,19.8,Account Coordinator,61203,68082,Pixonyx,CN,Xinglongchang,5365411554116134,mastercard,19/03/1994,26/11/2006,"€43611,08"
939,Ailyn,Sygrove,Ailyn Sygrove,Rosanne Rozenzweig,5108750207034497,337941872393839,(473) 9202159,pfroome12@netscape.com,70257 Crest Line Court,13.1,VP Quality Control,79180,29730,Photolist,AR,San Justo,3550531398325029,jcb,23/12/1994,18/11/2048,"€76935,82"
940,Abbi,Beneyto,Abbi Beneyto,Danika Bonifazio,3553574003966792,5602214673066136098,(773) 5674279,dpetruska13@cdbaby.com,768 Lerdahl Crossing,49.8,Senior Financial Analyst,71145,91034,Abatz,RU,Ekimchan,3569062715333115,jcb,29/12/1993,27/10/2006,"€87563,28"
941,Rodie,Benedtti,Rodie Benedtti,Karola Pockett,30379756340081,6388052073257362,(295) 7673677,rtrase14@va.gov,31896 Garrison Pass,35.8,Executive Secretary,60276,42741,Devbug,LU,Esch-sur-Alzette,374283100537570,americanexpress,28/04/1992,18/11/2021,"€5344,46"
942,Liuka,Lawry,Liuka Lawry,Will Sent,6706432678276675,3553503466479563,(950) 8995546,vpostans15@tamu.edu,18 Waywood Point,36.3,Recruiter,45252,15271,Voomm,ID,Suruhan,374622091225143,americanexpress,29/01/1991,29/09/2046,"€4583,15"
943,Cristionna,Anthoine,Cristionna Anthoine,Dagmar Buckleigh,3561072398575864,3543442795369828,(729) 3591023,kpigford16@jiathis.com,20 Cascade Circle,29.5,Environmental Specialist,66807,85405,Shuffletag,YE,Sūq ar Rabū‘,6370594986507185,instapayment,25/04/1996,23/07/2007,"€17042,36"
944,Gerianna,Liddington,Gerianna Liddington,Karie Doughill,370880458573901,3533854140142407,(501) 8965904,atieraney17@webmd.com,006 Northview Parkway,45.2,Account Coordinator,05249,67153,Midel,ID,Kadujajar,3574620990285673,jcb,03/06/1991,11/10/2030,"€66536,25"
945,Norah,Whisby,Norah Whisby,Davida Ezzell,3536992481769771,3528838766971576,(930) 4018172,sarmatage18@nhs.uk,1 Bonner Center,6.5,Automation Specialist III,95026,71320,Linkbridge,BR,Canindé,3586932475646014,jcb,16/07/1990,12/09/2005,"€86677,83"
946,Nanete,Dosdell,Nanete Dosdell,Kendra Heath,3580084520600293,5602249962415463,(613) 3035254,cpiburn19@cisco.com,68966 Hovde Park,15.5,Database Administrator I,89629,60206,Eazzy,PT,Castelo de Vide,3560076008455228,jcb,29/10/1995,24/07/2047,"€63804,04"
947,Anatol,de Courcey,Anatol de Courcey,Sampson Sedgeworth,5392377595615433,4905442575522952228,(733) 8100490,sghidelli1a@mapquest.com,63 Ridgeway Avenue,27.0,Physical Therapy Assistant,49638,40435,Aimbu,CN,Daye,6334571071007524,solo,06/12/1998,07/02/2013,"€20169,62"
948,Janette,Amiranda,Janette Amiranda,Veronika Bleas,374288989076012,4903554791940972,(833) 5242576,cwontner1b@guardian.co.uk,959 Center Alley,20.9,Computer Systems Analyst I,17372,61203,Dynabox,ID,Cungapmimbo,4913423053945293,visa-electron,01/02/1992,04/07/2000,"€87264,26"
949,Amara,Cornfield,Amara Cornfield,Drusilla Le Jean,3556726594213300,4041370273542,(456) 5822934,dguilayn1c@squarespace.com,8 Maple Wood Drive,35.3,Analyst Programmer,01684,02053,Leexo,ID,Muncar,3563358790702869,jcb,22/08/1996,12/07/2016,"€74326,25"
950,Will,Sent,Will Sent,Gayleen Palatini,3553503466479563,3550337763433574,(822) 5389383,ccropper1d@accuweather.com,77346 Dapin Avenue,19.5,Developer II,15271,51914,Babbleblab,CZ,Studénka,5610228561993191327,china-unionpay,22/09/1993,18/01/2021,"€84049,07"
951,Will,Sent,Will Sent,Bianka Valdes,3553503466479563,633110804773291141,(948) 4032849,khewell1e@google.ru,2645 Lyons Point,33.3,Senior Developer,15271,22149,Babbleblab,ID,Nangaroro,3560996372718705,jcb,31/12/1992,21/12/2014,"€12979,03"
952,Theo,Cornill,Theo Cornill,Allix Obray,3581970594090404,6761568175737022140,(896) 3524070,rcresser1f@ftc.gov,74 Claremont Lane,41.9,Web Designer I,07516,45832,Quire,CZ,Netvořice,201435120336453,diners-club-enroute,04/03/1993,17/01/2030,"€46847,50"
953,Nanete,Dosdell,Nanete Dosdell,Collete Chidlow,3580084520600293,5286293106374049,(970) 9937686,wdefreyne1g@aboutads.info,3186 Hoffman Crossing,6.0,Cost Accountant,89629,77313,Eazzy,RU,Kuzhorskaya,3561806935381967,jcb,11/08/1992,11/10/2014,"€2981,79"
954,Sampson,Sedgeworth,Sampson Sedgeworth,Kristal Chagg,4905442575522952228,3587014986604284,(503) 2405051,gkemston1h@pinterest.com,91 Porter Pass,47.6,Research Nurse,40435,29997,Centimia,PT,Praia da Barra,3584000681241632,jcb,28/10/1992,21/05/2016,"€2199,46"
955,Aksel,Elmes,Aksel Elmes,Hedwiga Kalker,201965161561841,5375019252840026,(435) 1891707,gmoss1i@stanford.edu,85661 Pankratz Trail,21.2,Research Associate,06922,92657,Livetube,PH,Salingogan,5048376475026826,mastercard,16/02/1997,18/04/2017,"€92018,18"
956,Don,Betchley,Don Betchley,Adam Smallbone,6331107176992016694,6334636610639812,(759) 4934233,tleconte1j@taobao.com,46 Moland Junction,8.5,Environmental Tech,67432,88708,Youspan,FR,Pouzauges,3529723671317348,jcb,24/08/1996,21/05/2025,"€16915,41"
957,Anne-marie,Compson,Anne-marie Compson,Liuka Lawry,5344419652362902,6706432678276675,(307) 8981965,akinnach1k@ucoz.com,36 Reinke Avenue,47.8,Chemical Engineer,22266,45252,Vidoo,BR,Goianésia,378575933831054,americanexpress,23/11/1997,12/07/2033,"€99699,57"
958,Gayleen,Palatini,Gayleen Palatini,Rosanne Rozenzweig,3550337763433574,337941872393839,(521) 9991600,aduff1l@dedecms.com,734 Chinook Terrace,6.9,Account Executive,51914,29730,Trilith,ID,Merdeka,3582670809698335,jcb,28/07/1990,24/12/2037,"€14763,73"
959,Mendie,Stansell,Mendie Stansell,Rhett Czapla,374622468147037,4405246883982037,(989) 7241013,dsoan1m@yellowpages.com,437 Jackson Pass,49.0,Senior Sales Associate,28325,23361,Einti,CN,Shoushan,3542614262695858,jcb,09/04/1994,12/09/2030,"€89652,03"
960,Rosanne,Rozenzweig,Rosanne Rozenzweig,Amara Cornfield,337941872393839,3556726594213300,(665) 2759876,csongist1n@si.edu,89051 5th Center,33.8,Staff Accountant IV,29730,01684,Meembee,RU,Abakan,4041599036738,visa,07/05/1997,17/04/2016,"€11996,82"
961,Drusilla,Le Jean,Drusilla Le Jean,Ailyn Sygrove,4041370273542,5108750207034497,(831) 7821390,dchesman1o@opensource.org,34 Mallory Crossing,30.4,Database Administrator III,02053,79180,Jetpulse,PH,Milaor,675914358944319611,maestro,08/03/1996,18/03/2000,"€93072,28"
962,Karola,Pockett,Karola Pockett,Andriette Redshaw,6388052073257362,374283135617744,(517) 1946713,sbrabben1p@tinypic.com,5 Kings Way,43.4,Statistician III,42741,36557,Fliptune,CN,Lüxiang,5473682281780496,mastercard,07/04/1996,11/08/2003,"€83066,50"
963,Malissa,Kinnane,Malissa Kinnane,Will Sent,5602238581827729,3553503466479563,(701) 4617177,jdaffey1q@tumblr.com,98 Lien Drive,29.5,Senior Sales Associate,87536,15271,Voomm,CN,Yihe,5602230214598223,bankcard,26/06/1993,19/08/2022,"€88083,60"
964,Remus,Handrock,Remus Handrock,Dagmar Buckleigh,6385522131873015,3543442795369828,(834) 1079458,cbello1r@usatoday.com,1 Heath Way,1.9,Executive Secretary,18715,85405,Zooveo,CN,Jiaogong,3555759440661175,jcb,11/05/1995,13/07/2045,"€53324,12"
965,Rosanne,Rozenzweig,Rosanne Rozenzweig,Phoebe Foxworthy,337941872393839,670621565849314068,(327) 5043607,awestwater1s@w3.org,0205 Heffernan Road,36.0,Nurse Practicioner,29730,51886,Meembee,ZA,Burgersfort,5602218201633764,china-unionpay,09/07/1998,26/09/2002,"€37520,69"
966,Liuka,Lawry,Liuka Lawry,Anne-marie Compson,6706432678276675,5344419652362902,(940) 1296815,lweightman1t@zimbio.com,26 Schlimgen Lane,32.8,Product Engineer,45252,22266,Voomm,SE,Linköping,3552334526843015,jcb,08/05/1992,03/03/2045,"€49196,41"
967,Aksel,Elmes,Aksel Elmes,Liuka Lawry,201965161561841,6706432678276675,(407) 5304769,gellwand1u@china.com.cn,07224 Kinsman Crossing,20.9,Research Assistant I,06922,45252,Livetube,CA,Invermere,3569620402209276,jcb,27/12/1990,11/11/2026,"€79239,92"
968,Elvin,Shirlaw,Elvin Shirlaw,Chiarra Mourbey,30488436949227,5610090010096495,(765) 6810609,gbradley1v@home.pl,29 1st Junction,43.4,Information Systems Manager,53691,34072,Meeveo,CO,Puente Nacional,30181113523940,diners-club-carte-blanche,17/09/1997,10/09/2039,"€74673,85"
969,Karylin,Vineall,Karylin Vineall,Kirsteni Slorance,490335735007026875,675986786801813248,(180) 9380932,atuckwood1w@washington.edu,16704 Huxley Hill,7.4,Junior Executive,02558,26805,Kayveo,KZ,Ust-Kamenogorsk,3563624630243640,jcb,24/11/1993,04/12/2034,"€45697,22"
970,Gerianna,Liddington,Gerianna Liddington,Mendie Stansell,370880458573901,374622468147037,(804) 2531468,renser1x@epa.gov,7 Portage Hill,7.9,Operator,05249,28325,Midel,PH,Salimbao,5602234291905566,bankcard,29/11/1992,09/08/2005,"€55492,42"
971,Hally,McMillian,Hally McMillian,Remus Handrock,5002353326017167,6385522131873015,(334) 5881599,bespasa1y@rediff.com,70 Brown Place,36.5,Senior Cost Accountant,79796,18715,Zooveo,CN,Nanjin,3575867395232599,jcb,17/08/1991,25/08/2037,"€75816,28"
972,Alicia,Merrisson,Alicia Merrisson,Remus Handrock,676241791527290167,6385522131873015,(807) 2148436,tcaffery1z@epa.gov,5774 Manufacturers Drive,22.0,Sales Representative,02166,18715,Snaptags,CN,Yanping,3575119724483844,jcb,22/05/1995,19/12/2018,"€62820,41"
973,Taryn,Pleager,Taryn Pleager,Celestina Danzig,3587821053201723,4784432699707658,(995) 8285477,jpinsent20@tamu.edu,478 Schiller Junction,48.0,Professor,67896,81712,Skynoodle,CN,Ruihong,3541927584665537,jcb,19/01/1991,13/03/2049,"€77236,44"
974,Malissa,Kinnane,Malissa Kinnane,Amara Cornfield,5602238581827729,3556726594213300,(752) 6605363,tlashmore21@mac.com,94615 Kingsford Junction,27.6,Accounting Assistant II,87536,01684,Voomm,CN,Xindai,5002353965324924,mastercard,15/04/1991,03/12/2023,"€53084,09"
975,Jelene,Ayliff,Jelene Ayliff,Mendie Stansell,6397310394677422,374622468147037,(350) 3488165,jslyme22@auda.org.au,7 Farmco Place,15.1,Senior Cost Accountant,83735,28325,Meeveo,MA,Oulad Frej,5002359499074877,mastercard,10/10/1994,24/12/2021,"€97829,54"
976,Maureen,Fairburn,Maureen Fairburn,Karola Pockett,3569913950714270,6388052073257362,(180) 7452637,cepps23@slate.com,300 Shelley Place,32.8,Administrative Assistant III,28532,42741,Buzzster,HN,Quebrada de Arena,3556028972480647,jcb,27/05/1991,31/03/2039,"€76677,05"
